"Index"	"country"	"country_code"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
195	"Honduras"	340	40.29	42.93	46.28	49.19	52.01	55.5	59.27	63.05	65.11	67.45	68.44	69.74	71.29	72.22	73.02	73.76	74.42	75.11	75.81	76.47	77.09	77.68	78.25	78.8	79.32	79.84	80.34	80.83	81.29	81.75
196	"Mexico"	484	48.81	53.29	56.4	58.14	60.07	62.29	64.42	66.75	69.02	71.26	72.44	73.73	74.83	75.66	76.4	77.1	77.77	78.38	78.93	79.46	79.98	80.48	80.97	81.46	81.92	82.38	82.83	83.29	83.73	84.17
197	"Nicaragua"	558	40.49	43.87	47.17	50.44	53.66	55.26	56.43	59.17	63.5	65.87	67.96	69.91	71.38	72.39	73.29	74.1	74.86	75.57	76.23	76.86	77.47	78.05	78.62	79.16	79.68	80.18	80.68	81.17	81.65	82.1
198	"Panama"	591	54.3	58.29	60.84	63.02	64.88	66.92	68.36	69.23	70.18	71.21	72.21	72.98	73.87	74.66	75.39	76.1	76.75	77.38	77.98	78.56	79.12	79.66	80.18	80.69	81.18	81.67	82.14	82.61	83.06	83.51
199	"South America"	931	50.20996728	52.53161371	54.62763933	56.33273108	58.06619747	60.16833504	61.80255767	63.35720635	64.85283427	66.60080587	68.13613377	69.50414915	71.016584	72.07024204	72.99429643	73.85402194	74.65888799	75.3740445	76.03535755	76.64855663	77.23881596	77.80873098	78.34631085	78.86097748	79.3583981	79.84021606	80.29994557	80.74560164	81.17577002	81.60103332
200	"Argentina"	32	60.39	62.11	62.43	62.72	64.06	65.4	66.78	67.54	68.56	69.61	70.57	71.53	72.36	73.16	73.84	74.53	75.28	75.95	76.59	77.22	77.8	78.37	78.91	79.42	79.94	80.44	80.93	81.41	81.88	82.34
201	"Bolivia (Plurinational State of)"	68	38.49	39.9	41.39	42.94	44.58	48.04	52	55.6	58.32	60.1	61.81	63.43	64.78	66.59	68.26	69.67	70.9	71.98	72.96	73.84	74.64	75.37	76.06	76.72	77.33	77.92	78.49	79.01	79.54	80.05
202	"Brazil"	76	49.23	51.45	53.82	55.71	57.29	59.22	60.36	61.87	63.58	65.54	67.17	68.66	70.65	71.81	72.81	73.72	74.53	75.21	75.85	76.42	76.98	77.53	78.04	78.54	79.03	79.5	79.93	80.36	80.79	81.19
203	"Chile"	152	52.91	53.83	55.27	57.73	60.56	64.02	67.43	69.62	71.49	72.77	74.84	75.54	76.23	76.86	77.47	78.04	78.59	79.08	79.5	79.9	80.3	80.69	81.07	81.43	81.8	82.16	82.52	82.87	83.22	83.57
204	"Colombia"	170	48.98	53.48	56.23	58.29	59.59	61.7	63.6	64.45	64.53	66.53	68.04	69.24	70.38	71.25	72.02	72.85	73.68	74.46	75.19	75.87	76.52	77.13	77.72	78.29	78.84	79.37	79.88	80.38	80.88	81.36
205	"Ecuador"	218	47.13	50.13	53.43	55.36	57.36	59.68	62.47	65.3	67.57	69.67	71.32	72.14	73.01	73.88	74.68	75.41	76.11	76.77	77.39	77.98	78.56	79.1	79.64	80.15	80.66	81.15	81.63	82.09	82.56	83.01
206	"French Guiana"	254	50.32	53	56.35	61.36	62.5	63.07	66	68.2	70	71.5	71.91	72.55	73.42	74.22	74.97	75.66	76.32	76.95	77.55	78.12	78.67	79.21	79.73	80.23	80.73	81.21	81.68	82.15	82.61	83.06
207	"Guyana"	328	46.5	49.38	51.84	53.78	55.92	57.4	57.87	57.89	58.48	60.1	62.72	65.53	67.19	68.77	70.1	71.19	72.09	72.91	73.7	74.49	75.28	76	76.62	77.25	77.83	78.39	78.93	79.46	79.99	80.52
208	"Paraguay"	600	60.54	61.12	62.29	63.03	63.74	64.32	64.86	65.36	66.26	67.17	68.67	69.67	70.78	71.65	72.44	73.16	73.84	74.46	75.06	75.63	76.27	76.92	77.52	78.11	78.66	79.19	79.7	80.22	80.71	81.18
209	"Peru"	604	42.58	44.9	47.65	49.94	53.81	56.63	59.42	62.05	64.37	66.76	68.97	70.57	71.74	72.73	73.61	74.41	75.17	75.82	76.37	76.91	77.43	77.91	78.37	78.82	79.26	79.69	80.1	80.5	80.89	81.28
210	"Suriname"	740	54.38	56.98	58.68	60.47	61.67	62.77	63.63	63.97	64.43	64.58	64.78	66.42	67.81	68.96	70.02	70.86	71.58	72.26	72.99	73.7	74.42	75.16	75.84	76.51	77.12	77.68	78.28	78.83	79.35	79.85
211	"Uruguay"	858	63.25	64.16	65.34	65.46	65.58	66.27	67.57	68.55	69.19	70.42	71.57	72.72	73.68	74.58	75.38	76.15	76.86	77.5	78.08	78.63	79.16	79.69	80.19	80.7	81.19	81.68	82.14	82.6	83.06	83.51
212	"Venezuela (Bolivarian Republic of)"	862	52.88	55.58	58.2	60.45	62.41	64.56	65.97	67.66	68.65	69.26	69.87	70.83	71.78	72.59	73.32	74.01	74.64	75.31	75.98	76.62	77.24	77.83	78.4	78.94	79.47	79.99	80.49	80.98	81.46	81.93
213	"Northern America"	905	65.83751367	66.6880832	66.96887533	66.96831314	67.72892794	69.50648114	70.82737317	71.51365814	72.41543206	73.649175	74.78239553	75.6294764	76.43589148	77.1266139	77.77795822	78.40849434	79.01106587	79.5949916	80.16991635	80.7351654	81.27867636	81.81490666	82.35190154	82.86852243	83.39681659	83.90416	84.42147105	84.92005858	85.42924244	85.92660625
214	"Canada"	124	66.64	67.65	68.42	68.94	69.56	70.65	72.32	73.45	74.58	75.64	77.15	78.18	78.85	79.44	80.02	80.58	81.13	81.67	82.21	82.74	83.26	83.77	84.29	84.79	85.3	85.8	86.3	86.8	87.3	87.79
215	"United States of America"	840	65.76	66.58	66.8	66.75	67.52	69.37	70.66	71.3	72.17	73.43	74.53	75.35	76.17	76.87	77.53	78.17	78.78	79.37	79.95	80.52	81.07	81.61	82.15	82.67	83.2	83.71	84.23	84.73	85.24	85.74
216	"Oceania"	909	58.15503588	60.07886667	61.43779853	62.55328389	63.83702274	65.47904327	66.80710738	67.75472522	69.46518481	70.88431604	72.68607738	74.33104477	75.46338079	76.50854283	77.35282689	78.03954654	78.6737729	79.26993612	79.82540182	80.34575688	80.835149	81.29503247	81.72606625	82.14111782	82.54609377	82.95642877	83.37013804	83.79289968	84.22134625	84.64712429
217	"Australia/New Zealand"	927	66.84370492	67.63644945	67.96241073	67.80884493	68.34583474	69.88056469	71.49608541	72.59515811	74.33301338	75.75454718	77.56123311	78.9378637	79.70481043	80.51206908	81.17694192	81.72091308	82.25482573	82.78849318	83.31152527	83.82522548	84.33883105	84.85022005	85.35143087	85.85415518	86.35392585	86.85456832	87.35347419	87.84591612	88.34456865	88.8357534
218	"Australia"	36	66.67	67.5	67.83	67.7	68.28	70	71.68	72.87	74.53	75.95	77.76	79.12	79.87	80.67	81.33	81.87	82.4	82.93	83.45	83.96	84.47	84.98	85.48	85.98	86.48	86.98	87.48	87.97	88.47	88.96
219	"New Zealand"	554	67.56	68.2	68.51	68.27	68.64	69.35	70.64	71.3	73.37	74.8	76.55	78.03	78.87	79.71	80.4	80.96	81.5	82.04	82.57	83.09	83.61	84.12	84.63	85.14	85.64	86.14	86.64	87.14	87.63	88.13
220	"Melanesia"	928	36.32693496	39.05852733	41.93901292	45.96486449	49.23488464	51.86397927	53.93233149	54.41787263	55.9171877	57.61927108	59.28876443	61.06266078	62.7261561	64.24888613	65.64487458	66.94684475	68.14704519	69.22756312	70.20696518	71.10134456	71.9256388	72.68082291	73.37971617	74.04129567	74.65893339	75.25165541	75.80793516	76.34769426	76.85923446	77.35425872
221	"Fiji"	242	50.12	52.75	55.1	57.21	59.09	60.69	62.02	63.12	64.04	64.83	65.5	66.09	66.9	67.7	68.46	69.44	70.63	71.68	72.61	73.49	74.29	75.02	75.72	76.38	76.98	77.58	78.15	78.71	79.25	79.76
222	"New Caledonia"	540	49.54	54.12	57.4	60.12	62.4	64.33	66	67.44	68.73	69.88	70.93	72.31	73.79	74.65	75.43	76.16	76.79	77.38	77.96	78.53	79.07	79.58	80.08	80.59	81.08	81.56	82.02	82.49	82.94	83.37
223	"Papua New Guinea"	598	33.81	36.3	39	43.29	46.79	49.5	51.72	52.31	53.92	55.78	57.6	59.49	61.24	62.87	64.37	65.74	66.98	68.11	69.14	70.08	70.95	71.75	72.49	73.19	73.84	74.46	75.04	75.6	76.13	76.64
224	"Solomon Islands"	90	44.9	47.4	49.9	52.4	54.9	57.4	58.2	55.53	57.94	60.37	62.85	65.12	66.98	68.44	69.73	70.87	71.9	72.82	73.67	74.45	75.18	75.87	76.52	77.13	77.72	78.29	78.84	79.37	79.88	80.38
225	"Vanuatu"	548	40.63	43.56	46.58	49.55	52.42	55.3	58.21	60.63	62.89	64.94	66.72	68.2	69.51	70.69	71.72	72.66	73.52	74.31	75.04	75.71	76.37	76.99	77.59	78.17	78.72	79.25	79.75	80.26	80.75	81.23
226	"Micronesia"	954	51.90175138	53.96627728	55.99979116	57.88907353	59.99033505	61.68190998	62.96033811	64.33327438	65.68850071	67.39884833	68.72928426	69.90263869	70.93925438	71.90173786	72.77853483	73.65550567	74.51725026	75.29113898	75.98638395	76.6156136	77.20755014	77.76112513	78.30292746	78.8294761	79.35308883	79.86121319	80.34994947	80.82562169	81.28886188	81.75054461
227	"Guam"	316	55.35	57.85	60.35	62.6	64.6	66.35	67.85	69.2	70.4	71.4	72.38	73.25	74.14	74.89	75.59	76.25	76.88	77.48	78.06	78.61	79.15	79.67	80.18	80.67	81.16	81.63	82.1	82.56	83.01	83.46
228	"Micronesia (Fed. States of)"	583	54.05	56.05	58.05	60.05	62.15	64.25	64.81	65.38	65.94	66.5	66.92	67.56	68.33	69.05	69.74	70.64	71.68	72.63	73.49	74.29	75.03	75.72	76.38	77	77.59	78.17	78.72	79.25	79.77	80.27
229	"Polynesia"	957	48.606177	51.94864128	54.02499187	56.22562249	58.21450852	59.94401915	62.48077337	64.39064207	66.20242928	67.61814434	69.01422764	70.30947788	71.34630019	72.33508036	73.2086515	74.01111264	74.76914271	75.48060946	76.15344767	76.78289793	77.37476392	77.90669303	78.40096162	78.87012863	79.33673724	79.78918581	80.23197	80.66353753	81.07762423	81.48081074
230	"French Polynesia"	258	48	53.54	55.58	57.54	59.3	60.47	64	65.8	67.65	68.99	70.75	72.21	73.05	73.98	74.83	75.57	76.23	76.86	77.46	78.02	78.57	79.09	79.59	80.07	80.54	80.98	81.41	81.83	82.23	82.61
231	"Samoa"	882	43	45.5	48	50.5	53	55.5	58	60.5	63.1	65.4	67.15	68.62	69.89	71.02	72.03	72.94	73.78	74.55	75.27	75.95	76.6	77.21	77.8	78.36	78.91	79.43	79.95	80.45	80.94	81.42
232	"Tonga"	776	58.46	60.16	61.86	63.36	64.86	65.86	66.86	67.77	68.38	68.79	68.82	69.05	69.73	70.38	71	71.7	72.45	73.14	73.8	74.42	75.01	75.56	76.1	76.61	77.1	77.58	78.03	78.48	78.91	79.33
